	url	title
3535	/wiki/Battle_of_Waynesboro,_Georgia	Battle of Waynesboro, Georgia
3536	/wiki/Battle_of_Murfreesboro_III	Battle of Murfreesboro III
3537	/wiki/First_Battle_of_Fort_Fisher	First Battle of Fort Fisher
3538	/wiki/Battle_of_Nashville	Battle of Nashville
3539	/wiki/Battle_of_Julesburg	Battle of Julesburg
3540	/wiki/Second_Battle_of_Fort_Fisher	Second Battle of Fort Fisher
3541	/wiki/Battle_of_Rivers%27_Bridge	Battle of Rivers' Bridge
3542	/wiki/Battle_of_Hatcher%27s_Run	Battle of Hatcher's Run
3543	/wiki/Battle_of_Rush_Creek	Battle of Rush Creek
3544	/wiki/Battle_of_Wilmington	Battle of Wilmington
3545	/wiki/Battle_of_Waynesboro,_Virginia	Battle of Waynesboro, Virginia
3546	/wiki/Battle_of_Natural_Bridge	Battle of Natural Bridge
3547	/wiki/Battle_of_Wyse_Fork	Battle of Wyse Fork
3548	/wiki/Battle_of_Mud_Lake	Battle of Mud Lake
3549	/wiki/Battle_of_Averasborough	Battle of Averasborough
3550	/wiki/Battle_of_Bentonville	Battle of Bentonville
3551	/wiki/Wilson%27s_Raid	Wilson's Raid
3552	/wiki/Battle_of_Fort_Steadman	Battle of Fort Steadman
3553	/wiki/Battle_of_Lewis%27s_Farm	Battle of Lewis's Farm
3554	/wiki/Battle_of_White_Oak_Road	Battle of White Oak Road
3555	/wiki/Battle_of_Dinwiddie_Court_House	Battle of Dinwiddie Court House
3556	/wiki/Battle_of_Five_Forks	Battle of Five Forks
3557	/wiki/Battle_of_Selma	Battle of Selma
3558	/wiki/Battle_of_Petersburg_III	Battle of Petersburg III
3559	/wiki/Battle_of_Sutherland%27s_Station	Battle of Sutherland's Station
3560	/wiki/Battle_of_Namozine_Church	Battle of Namozine Church
3561	/wiki/Battle_of_Sayler%27s_Creek	Battle of Sayler's Creek
3562	/wiki/Battle_of_High_Bridge	Battle of High Bridge
3563	/wiki/Battle_of_Cumberland_Church	Battle of Cumberland Church
3564	/wiki/Battle_of_Spanish_Fort	Battle of Spanish Fort
3565	/wiki/Battle_of_Appomattox_Station	Battle of Appomattox Station
3566	/wiki/Battle_of_Fort_Blakely	Battle of Fort Blakely
3567	/wiki/Battle_of_Appomattox_Courthouse	Battle of Appomattox Courthouse
3568	/wiki/Battle_of_Morrisville	Battle of Morrisville
3569	/wiki/Battle_of_West_Point	Battle of West Point
3570	/wiki/Battle_of_Columbus_(1865)	Battle of Columbus (1865)
3571	/wiki/Battle_of_Palmito_Ranch	Battle of Palmito Ranch
3572	/wiki/Battle_of_Riachuelo	Battle of Riachuelo
3573	/wiki/Battle_of_Platte_Bridge	Battle of Platte Bridge
3574	/wiki/Battle_of_Bone_Pile_Creek	Battle of Bone Pile Creek
3575	/wiki/Battle_of_Jata%C3%AD	Battle of Jataí
3576	/wiki/Battle_of_the_Tongue_River	Battle of the Tongue River
3577	/wiki/Battle_of_Papudo	Battle of Papudo
3578	/wiki/Battle_of_Abtao	Battle of Abtao
3579	/wiki/Battle_of_Callao	Battle of Callao
3580	/wiki/Battle_of_Tuyut%C3%AD	Battle of Tuyutí
3581	/wiki/Battle_of_Ridgeway	Battle of Ridgeway
3582	/wiki/Battle_of_Fort_Erie_(1866)	Battle of Fort Erie (1866)
3583	/wiki/Battle_of_Langensalza_(1866)	Battle of Langensalza (1866)
3584	/wiki/Battle_of_K%C3%B6niggr%C3%A4tz	Battle of Königgrätz
3585	/wiki/Battle_of_Custoza_(1866)	Battle of Custoza (1866)
3586	/wiki/Battle_of_Lissa_(1866)	Battle of Lissa (1866)
3587	/wiki/Battle_of_Bezzecca	Battle of Bezzecca
3588	/wiki/Battle_of_Curupaity	Battle of Curupaity
3589	/wiki/Battle_of_Owyhee_River	Battle of Owyhee River
3590	/wiki/Battle_of_Steen%27s_Mountain	Battle of Steen's Mountain
3591	/wiki/Battle_of_Kansala	Battle of Kansala
3592	/wiki/The_Battle_of_Fandane-Thiouthioune	The Battle of Fandane-Thiouthioune
3593	/wiki/Battle_of_Infernal_Caverns	Battle of Infernal Caverns
3594	/wiki/Pasoemah_Expedition	Pasoemah Expedition
3595	/wiki/Battle_of_Magdala	Battle of Magdala
3596	/wiki/Battle_of_Washita_River	Battle of Washita River
3597	/wiki/Battle_of_Itoror%C3%B3	Battle of Itororó
3598	/w/index.php?title=Battle_of_Avahy&action=edit&redlink=1	Battle of Avahy (page does not exist)
3599	/wiki/Battle_of_Lomas_Valentinas	Battle of Lomas Valentinas
3600	/wiki/Battle_of_Eccles_Hill	Battle of Eccles Hill
3601	/wiki/Battle_of_Wissembourg_(1870)	Battle of Wissembourg (1870)
3602	/wiki/Battle_of_Spicheren	Battle of Spicheren
3603	/wiki/Battle_of_Mars-La-Tour	Battle of Mars-La-Tour
3604	/wiki/Battle_of_Gravelotte	Battle of Gravelotte
3605	/wiki/Battle_of_Sedan	Battle of Sedan
3606	/wiki/Siege_of_Strasbourg	Siege of Strasbourg
3607	/wiki/Battle_of_Le_Bourget	Battle of Le Bourget
3608	/wiki/Battle_of_Chevilly	Battle of Chevilly
3609	/wiki/Siege_of_Metz_(1870)	Siege of Metz (1870)
3610	/w/index.php?title=Battle_of_Coulmiers_(November_1870)&action=edit&redlink=1	Battle of Coulmiers (November 1870) (page does not exist)
3611	/wiki/Battle_of_Villiers	Battle of Villiers
3612	/wiki/Battle_of_the_Lisaine	Battle of the Lisaine
3613	/wiki/Battle_of_St._Quentin_(1871)	Battle of St. Quentin (1871)
3614	/wiki/Battle_of_Buzenval_(1871)	Battle of Buzenval (1871)
3615	/wiki/Siege_of_Belfort	Siege of Belfort
3616	/wiki/Battle_of_Adwa_(1871)	Battle of Adwa (1871)
3617	/wiki/First_Battle_of_the_Stronghold	First Battle of the Stronghold
3618	/wiki/First_Aceh_Expedition	First Aceh Expedition
3619	/wiki/Battle_of_Turret_Peak	Battle of Turret Peak
3620	/wiki/Battle_of_Honsinger_Bluff	Battle of Honsinger Bluff
3621	/wiki/Battle_of_Pease_Bottom	Battle of Pease Bottom
3622	/wiki/Second_Battle_of_Adobe_Walls	Second Battle of Adobe Walls
3623	/wiki/Battle_of_Palo_Duro_Canyon	Battle of Palo Duro Canyon
3624	/wiki/Battle_of_Sunset_Pass	Battle of Sunset Pass
3625	/w/index.php?title=Battle_of_Gondet&action=edit&redlink=1	Battle of Gondet (page does not exist)
3626	/wiki/Battle_of_Gura	Battle of Gura
3627	/wiki/Battle_of_the_Rosebud	Battle of the Rosebud
3628	/wiki/Battle_of_Little_Big_Horn	Battle of Little Big Horn
3629	/wiki/Battle_of_%C5%A0umatovac	Battle of Šumatovac
3630	/wiki/Battle_of_Fundina	Battle of Fundina
3631	/wiki/Dull_Knife_Fight	Dull Knife Fight
3632	/wiki/Battle_of_Slim_Buttes	Battle of Slim Buttes
3633	/wiki/Battle_of_Yellow_House_Canyon	Battle of Yellow House Canyon
3634	/wiki/Battle_of_Kizil-Tepe	Battle of Kizil-Tepe
3635	/wiki/Battle_of_the_Clearwater	Battle of the Clearwater
3636	/wiki/Battle_of_Nikopol	Battle of Nikopol
3637	/wiki/First_Battle_of_Shipka_Pass	First Battle of Shipka Pass
3638	/wiki/Battle_of_the_Big_Hole	Battle of the Big Hole
3639	/wiki/Second_Battle_of_Shipka_Pass	Second Battle of Shipka Pass
3640	/wiki/Battle_of_Lovcha	Battle of Lovcha
3641	/wiki/Third_Battle_of_Shipka_Pass	Third Battle of Shipka Pass
3642	/wiki/Battle_of_Bear_Paw	Battle of Bear Paw
3643	/wiki/Battle_of_Gorni-Dubnik	Battle of Gorni-Dubnik
3644	/wiki/Battle_of_Kars	Battle of Kars
3645	/wiki/Siege_of_Plevna	Siege of Plevna
3646	/wiki/Fourth_Battle_of_Shipka_Pass	Fourth Battle of Shipka Pass
3647	/wiki/Battle_of_Philippopolis_(1878)	Battle of Philippopolis (1878)
3648	/wiki/Battle_of_Ali_Masjid	Battle of Ali Masjid
3649	/wiki/Battle_of_Peiwar_Kotal	Battle of Peiwar Kotal
3650	/wiki/Battle_of_Isandlwana	Battle of Isandlwana
3651	/wiki/Battle_of_Rorke%27s_Drift	Battle of Rorke's Drift
3652	/wiki/Battle_of_Intombe	Battle of Intombe
3653	/wiki/Battle_of_Top%C3%A1ter	Battle of Topáter
3654	/wiki/Battle_of_Hlobane	Battle of Hlobane
3655	/wiki/Battle_of_Kambula	Battle of Kambula
3656	/wiki/Battle_of_Gingindlovu	Battle of Gingindlovu
3657	/wiki/Siege_of_Eshowe	Siege of Eshowe
3658	/wiki/Naval_Combat_of_Chipana	Naval Combat of Chipana
3659	/wiki/Battle_of_Kam_Dakka	Battle of Kam Dakka
3660	/wiki/Battle_of_Iquique	Battle of Iquique
3661	/wiki/Battle_of_Ulundi	Battle of Ulundi
3662	/wiki/Naval_Battle_of_Angamos	Naval Battle of Angamos
3663	/wiki/Battle_of_Pisagua	Battle of Pisagua
3664	/wiki/Battle_of_San_Francisco	Battle of San Francisco
3665	/wiki/Battle_of_Tarapac%C3%A1	Battle of Tarapacá
3666	/wiki/Battle_of_Nov%C5%A1i%C4%87e	Battle of Novšiće
3667	/wiki/Battle_of_Hembrillo_Basin	Battle of Hembrillo Basin
3668	/wiki/Battle_of_Ahmed_Khel	Battle of Ahmed Khel
3669	/wiki/Battle_of_Fort_Tularosa	Battle of Fort Tularosa
3670	/wiki/Battle_of_Arica	Battle of Arica
3671	/wiki/Second_Aceh_Expedition	Second Aceh Expedition
3672	/wiki/Battle_of_Maiwand	Battle of Maiwand
3673	/wiki/Battle_of_Carrizo_Canyon	Battle of Carrizo Canyon
3674	/wiki/Battle_of_Kandahar	Battle of Kandahar
3675	/wiki/Action_at_Bronkhorstspruit	Action at Bronkhorstspruit
3676	/wiki/Battle_of_Laing%27s_Nek	Battle of Laing's Nek
3677	/wiki/Battle_of_Schuinshoogte	Battle of Schuinshoogte
3678	/wiki/Battle_of_Majuba_Hill	Battle of Majuba Hill
3679	/wiki/Battle_of_Cibecue_Creek	Battle of Cibecue Creek
3680	/wiki/Battle_of_Embabo	Battle of Embabo
3681	/wiki/Battle_of_Big_Dry_Wash	Battle of Big Dry Wash
3682	/wiki/Battle_of_Tel_al-Kebir	Battle of Tel al-Kebir
3683	/wiki/Battle_of_C%E1%BA%A7u_Gi%E1%BA%A5y_(Paper_Bridge)	Battle of Cầu Giấy (Paper Bridge)
3684	/wiki/Battle_of_El_Obeid	Battle of El Obeid
3685	/w/index.php?title=Continuing_war&action=edit&redlink=1	Continuing war (page does not exist)
3686	/wiki/Battles_of_El_Teb	Battles of El Teb
3687	/wiki/Battle_of_Tamai	Battle of Tamai
3688	/wiki/Battle_of_Fuzhou	Battle of Fuzhou
3689	/wiki/Battle_of_Tamsui	Battle of Tamsui
3690	/wiki/Siege_of_Tuy%C3%AAn_Quang	Siege of Tuyên Quang
3691	/wiki/Battle_of_Khartoum	Battle of Khartoum
3692	/wiki/Battle_of_H%C3%B2a_M%E1%BB%99c	Battle of Hòa Mộc
3693	/wiki/Battle_of_Bang_Bo_(Zhennan_Pass)	Battle of Bang Bo (Zhennan Pass)
3694	/wiki/Battle_of_Phu_Lam_Tao	Battle of Phu Lam Tao
3695	/wiki/Battle_of_Duck_Lake	Battle of Duck Lake
3696	/wiki/Battle_of_Fort_Pitt	Battle of Fort Pitt
3697	/wiki/Battle_of_Fish_Creek	Battle of Fish Creek
3698	/wiki/Battle_of_Cut_Knife	Battle of Cut Knife
3699	/wiki/Battle_of_Batoche	Battle of Batoche
3700	/wiki/Battle_of_Devil%27s_Creek	Battle of Devil's Creek
3701	/wiki/Battle_of_Frenchman%27s_Butte	Battle of Frenchman's Butte
3702	/wiki/Battle_of_Loon_Lake	Battle of Loon Lake
3703	/w/index.php?title=Battle_of_Kufit&action=edit&redlink=1	Battle of Kufit (page does not exist)
3704	/wiki/Battle_of_Slivnitsa	Battle of Slivnitsa
3705	/wiki/Battle_of_Pirot	Battle of Pirot
3706	/wiki/Battle_of_Little_Dry_Creek	Battle of Little Dry Creek
3707	/wiki/Battle_of_Ginnis	Battle of Ginnis
3708	/wiki/Battle_of_Azule	Battle of Azule
3709	/wiki/Battle_of_Chelenqo	Battle of Chelenqo
3710	/wiki/Battle_of_Dogali	Battle of Dogali
3711	/wiki/Battle_of_Suakin	Battle of Suakin
3712	/wiki/Battle_of_Gallabat	Battle of Gallabat
3713	/wiki/Wounded_Knee_Massacre	Wounded Knee Massacre
3714	/wiki/Battle_of_Mulayda	Battle of Mulayda
3715	/wiki/Battle_of_Bembesi	Battle of Bembesi
3716	/wiki/Battle_of_Yalu_River_(1894)	Battle of Yalu River (1894)
3717	/wiki/Battle_of_Coatit	Battle of Coatit
3718	/wiki/Battle_of_Amba_Alagi_(1895)	Battle of Amba Alagi (1895)
3719	/wiki/Battle_of_Mek%27ele	Battle of Mek'ele
3720	/wiki/Battle_of_Adowa	Battle of Adowa
3721	/wiki/Battle_of_Binakayan-Dalahican	Battle of Binakayan-Dalahican
3722	/wiki/Greco-Turkish_War_(1897)	Greco-Turkish War (1897)
3723	/wiki/Battle_of_Saragarhi	Battle of Saragarhi
3724	/wiki/Battle_of_Zapote_Bridge	Battle of Zapote Bridge
3725	/wiki/Battle_of_Manila_Bay_(1898)	Battle of Manila Bay (1898)
3726	/wiki/Battle_of_C%C3%A1rdenas	Battle of Cárdenas
3727	/wiki/Battle_of_Cienfuegos	Battle of Cienfuegos
3728	/wiki/Bombardment_of_San_Juan	Bombardment of San Juan
3729	/wiki/1898_invasion_of_Guant%C3%A1namo_Bay	1898 invasion of Guantánamo Bay
3730	/wiki/Capture_of_Guam	Capture of Guam
3731	/wiki/Battle_of_Las_Guasimas	Battle of Las Guasimas
3732	/wiki/Battle_of_Tayacoba	Battle of Tayacoba
3733	/wiki/Battle_of_El_Caney	Battle of El Caney
3734	/wiki/Battle_of_San_Juan_Hill	Battle of San Juan Hill
3735	/wiki/Battle_of_Santiago_de_Cuba	Battle of Santiago de Cuba
3736	/wiki/Siege_of_Santiago	Siege of Santiago
3737	/wiki/Battle_of_Rio_Manimani	Battle of Rio Manimani
3738	/wiki/Battle_of_Yauco	Battle of Yauco
3739	/wiki/Battle_of_Guayama	Battle of Guayama
3740	/wiki/Battle_of_Guamani	Battle of Guamani
3741	/wiki/Battle_of_Coamo	Battle of Coamo
3742	/wiki/Battle_of_Silva_Heights	Battle of Silva Heights
3743	/wiki/Battle_of_Abonito_Pass	Battle of Abonito Pass
3744	/wiki/Battle_of_Manila_(1898)	Battle of Manila (1898)
3745	/wiki/Battle_of_Omdurman	Battle of Omdurman
3746	/wiki/Battle_of_Manila_(1899)	Battle of Manila (1899)
3747	/wiki/Battle_of_Caloocan	Battle of Caloocan
3748	/wiki/Second_Battle_of_Caloocan	Second Battle of Caloocan
3749	/wiki/Battle_of_Marilao_River	Battle of Marilao River
3750	/wiki/Battle_of_Santa_Cruz_(1899)	Battle of Santa Cruz (1899)
3751	/wiki/Battle_of_Pagsanjan	Battle of Pagsanjan
3752	/wiki/Battle_of_Paete	Battle of Paete
3753	/wiki/Battle_of_Quingua	Battle of Quingua
3754	/wiki/Battle_of_Calumpit	Battle of Calumpit
3755	/wiki/Battle_of_Zapote_River	Battle of Zapote River
3756	/wiki/Battle_of_Olongapo	Battle of Olongapo
3757	/wiki/Battle_of_Talana_Hill	Battle of Talana Hill
3758	/wiki/Battle_of_Elandslaagte	Battle of Elandslaagte
3759	/w/index.php?title=Battle_of_a_Thousand_Days_in_Colombia&action=edit&redlink=1	Battle of a Thousand Days in Colombia (page does not exist)
3760	/wiki/Battle_of_San_Jacinto_(1899)	Battle of San Jacinto (1899)
3761	/wiki/Battle_of_Modder_River	Battle of Modder River
3762	/wiki/Battle_of_Tirad_Pass	Battle of Tirad Pass
3763	/wiki/Battle_of_Stormberg	Battle of Stormberg
3764	/wiki/Battle_of_Magersfontein	Battle of Magersfontein
3765	/wiki/Battle_of_Colenso	Battle of Colenso
3766	/wiki/Battle_of_Paye	Battle of Paye
3767	/wiki/Battle_of_Spion_Kop	Battle of Spion Kop
3768	/wiki/Battle_of_Paardeberg	Battle of Paardeberg
3769	/wiki/Battle_of_Diamond_Hill	Battle of Diamond Hill
3770	/wiki/Battle_of_Elands_River_(1900)	Battle of Elands River (1900)
3771	/wiki/Siege_of_Ladysmith	Siege of Ladysmith
3772	/wiki/Sanna%27s_Post	Sanna's Post
3773	/wiki/Siege_of_Mafeking	Siege of Mafeking
3774	/wiki/Battle_of_Pulang_Lupa	Battle of Pulang Lupa
3775	/wiki/Battle_of_Mabitac	Battle of Mabitac
3776	/wiki/List_of_Napoleonic_Battles	List of Napoleonic Battles
3777	/wiki/Battles_of_the_American_Civil_War	Battles of the American Civil War
3778	/wiki/Category:19th-century_conflicts	Category:19th-century conflicts
3779	/wiki/Category:All_articles_with_unsourced_statements	Category:All articles with unsourced statements
3780	/wiki/Category:Articles_with_unsourced_statements_from_May_2020	Category:Articles with unsourced statements from May 2020
3781	/w/index.php?title=Special:CreateAccount&returnto=List+of+battles+1801%E2%80%931900	You are encouraged to create an account and log in; however, it is not mandatory
3782	/w/index.php?title=Special:UserLogin&returnto=List+of+battles+1801%E2%80%931900	You're encouraged to log in; however, it's not mandatory. [o]
3783	/wiki/List_of_battles_1801%E2%80%931900	View the content page [c]
3784	/wiki/Talk:List_of_battles_1801%E2%80%931900	Discuss improvements to the content page [t]
3785	/w/index.php?title=List_of_battles_1801%E2%80%931900&action=edit	Edit this page [e]
3786	/w/index.php?title=List_of_battles_1801%E2%80%931900&action=history	Past revisions of this page [h]
3787	/wiki/Special:WhatLinksHere/List_of_battles_1801%E2%80%931900	List of all English Wikipedia pages containing links to this page [j]
3788	/wiki/Special:RecentChangesLinked/List_of_battles_1801%E2%80%931900	Recent changes in pages linked from this page [k]
3789	/w/index.php?title=List_of_battles_1801%E2%80%931900&oldid=958613272	Permanent link to this revision of the page
3790	/w/index.php?title=List_of_battles_1801%E2%80%931900&action=info	More information about this page
3791	https://www.wikidata.org/wiki/Special:EntityPage/Q578203	Link to connected data repository item [g]
3792	/w/index.php?title=Special:CiteThisPage&page=List_of_battles_1801%E2%80%931900&id=958613272&wpFormIdentifier=titleform	Information on how to cite this page
3793	/w/index.php?title=List_of_battles_1801%E2%80%931900&printable=yes	Printable version of this page [p]
3794	https://ar.wikipedia.org/wiki/%D9%82%D8%A7%D8%A6%D9%85%D8%A9_%D8%A7%D9%84%D9%85%D8%B9%D8%A7%D8%B1%D9%83_1801-1900	قائمة المعارك 1801-1900 – Arabic
3795	https://bg.wikipedia.org/wiki/%D0%92%D0%BE%D0%B9%D0%BD%D0%B8_%D0%B8_%D0%B1%D0%B8%D1%82%D0%BA%D0%B8_%D0%BF%D1%80%D0%B5%D0%B7_19_%D0%B2%D0%B5%D0%BA	Войни и битки през 19 век – Bulgarian
3796	https://de.wikipedia.org/wiki/Liste_von_Kriegen_und_Schlachten_im_19._Jahrhundert	Liste von Kriegen und Schlachten im 19. Jahrhundert – German
3797	https://es.wikipedia.org/wiki/Anexo:Batallas_del_siglo_XIX	Anexo:Batallas del siglo XIX – Spanish
3798	https://fr.wikipedia.org/wiki/Liste_de_batailles_du_XIXe_si%C3%A8cle	Liste de batailles du XIXe siècle – French
3799	https://hr.wikipedia.org/wiki/Dodatak:Popis_bitaka_1801._%E2%80%93_1900.	Dodatak:Popis bitaka 1801. – 1900. – Croatian
3800	https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D0%B5%D0%BA%D1%82:%D0%92%D0%BE%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F_%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F/%D0%A1%D0%BF%D0%B8%D1%81%D0%BA%D0%B8/%D0%A1%D0%BF%D0%B8%D1%81%D0%BE%D0%BA_%D1%81%D1%80%D0%B0%D0%B6%D0%B5%D0%BD%D0%B8%D0%B9_XIX_%D0%B2%D0%B5%D0%BA%D0%B0	Проект:Военная история/Списки/Список сражений XIX века – Russian
3801	/wiki/Battle_of_Groenkloof	Battle of Groenkloof
3802	/wiki/Battle_of_Elands_River_(1901)	Battle of Elands River (1901)
3803	/wiki/Balangiga_massacre	Balangiga massacre
3804	/wiki/Battle_of_Bakenlaagte	Battle of Bakenlaagte
3805	/wiki/Battle_of_Holy_Apostles_Monastery	Battle of Holy Apostles Monastery
3806	/wiki/Battle_of_Groenkop	Battle of Groenkop
3807	/wiki/Battle_of_Riyadh_(1902)	Battle of Riyadh (1902)
3808	/wiki/Battle_of_Rooiwal	Battle of Rooiwal
3809	/wiki/Battle_of_Dilam	Battle of Dilam
3810	/wiki/Battle_of_Krushevo	Battle of Krushevo
3811	/wiki/Battle_of_Smilevo	Battle of Smilevo
3812	/wiki/Battle_of_Port_Arthur	Battle of Port Arthur
3813	/wiki/Battle_of_Yalu_River_(1904)	Battle of Yalu River (1904)
3814	/wiki/Battle_of_Nanshan	Battle of Nanshan
3815	/wiki/Battle_of_Dairen	Battle of Dairen
3816	/wiki/Battle_of_Te-li-Ssu	Battle of Te-li-Ssu
3817	/wiki/Battle_of_Bekeriyah_(1904)	Battle of Bekeriyah (1904)
3818	/wiki/Battle_of_the_Yellow_Sea	Battle of the Yellow Sea
3819	/wiki/Battle_of_the_Japanese_Sea	Battle of the Japanese Sea
3820	/wiki/Battle_of_Liaoyang	Battle of Liaoyang
3821	/wiki/Battle_of_Shinanah_(1904)	Battle of Shinanah (1904)
3822	/wiki/Battle_of_Sha-ho_River	Battle of Sha-ho River
3823	/wiki/Siege_of_Port_Arthur	Siege of Port Arthur
3824	/wiki/Battle_of_Sandepu	Battle of Sandepu
3825	/wiki/Battle_of_Mukden	Battle of Mukden
3826	/wiki/Battle_of_Tsushima	Battle of Tsushima
3827	/wiki/Battle_of_Rawdat_Muhanna_(1906)	Battle of Rawdat Muhanna (1906)
3828	/wiki/Battle_of_Tarafiyah_(1907)	Battle of Tarafiyah (1907)
3829	/wiki/Battle_of_Marakesh	Battle of Marakesh
3830	/wiki/Battle_of_Casas_Grandes	Battle of Casas Grandes
3831	/wiki/Battle_of_Cuautla_(1911)	Battle of Cuautla (1911)
3832	/wiki/Battle_of_Preveza_(1911)	Battle of Preveza (1911)
3833	/wiki/Battle_of_Kuwayfia	Battle of Kuwayfia
3834	/wiki/Battle_of_Ain_Zara	Battle of Ain Zara
3835	/wiki/Battle_of_Tobruk_(1911)	Battle of Tobruk (1911)
3836	/wiki/Battle_of_Lemnos_(1912)	Battle of Lemnos (1912)
3837	/wiki/Battle_of_Sarantaporo	Battle of Sarantaporo
3838	/wiki/Battle_of_Kumanovo	Battle of Kumanovo
3839	/wiki/Battle_of_Kirk_Kelesse	Battle of Kirk Kelesse
3840	/wiki/Battle_of_Pente_Pigadia	Battle of Pente Pigadia
3841	/wiki/Battle_of_Giannitsa	Battle of Giannitsa
3842	/wiki/Battle_of_Prilep	Battle of Prilep
3843	/wiki/Battle_of_Lule_Burgas	Battle of Lule Burgas
3844	/wiki/Battle_of_Vevi_(1912)	Battle of Vevi (1912)
3845	/wiki/Battle_of_Monastir	Battle of Monastir
3846	/wiki/First_Battle_of_%C3%87atalca	First Battle of Çatalca
3847	/wiki/Naval_Battle_of_Elli	Naval Battle of Elli
3848	/wiki/Naval_Battle_of_Lemnos	Naval Battle of Lemnos
3849	/wiki/Battle_of_Bizani	Battle of Bizani
3850	/wiki/Battle_of_Adrianople_(1913)	Battle of Adrianople (1913)
3851	/wiki/Battle_of_Kilkis%E2%80%93Lachanas	Battle of Kilkis–Lachanas
3852	/wiki/Battle_of_Bregalnica	Battle of Bregalnica
3853	/wiki/Battle_of_Kresna_Gorge	Battle of Kresna Gorge
3854	/wiki/Battle_of_Kalimantsi	Battle of Kalimantsi
3855	/wiki/Battle_of_Dul_Madoba	Battle of Dul Madoba
3856	/wiki/Battle_of_Li%C3%A8ge	Battle of Liège
3857	/wiki/Battle_of_Mulhouse	Battle of Mulhouse
3858	/wiki/Battle_of_Lorraine	Battle of Lorraine
3859	/wiki/Battle_of_Cer	Battle of Cer
3860	/wiki/Battle_of_Stallup%C3%B6nen	Battle of Stallupönen
3861	/wiki/Battle_of_Gumbinnen	Battle of Gumbinnen
3862	/wiki/Battle_of_the_Ardennes	Battle of the Ardennes
3863	/wiki/Battle_of_Charleroi	Battle of Charleroi
3864	/wiki/Battle_of_Mons	Battle of Mons
3865	/wiki/Battle_of_Tannenberg	Battle of Tannenberg
3866	/wiki/Battle_of_the_Trou%C3%A9e_de_Charmes	Battle of the Trouée de Charmes
3867	/wiki/Battle_of_Le_Cateau	Battle of Le Cateau
3868	/wiki/Battle_of_Galicia	Battle of Galicia
3869	/wiki/Battle_of_Heligoland_Bight_(1914)	Battle of Heligoland Bight (1914)
3870	/wiki/Battle_of_Guise	Battle of Guise
3871	/wiki/Occupation_of_German_Samoa	Occupation of German Samoa
3872	/wiki/Siege_of_Maubeuge	Siege of Maubeuge
3873	/wiki/First_Battle_of_the_Marne	First Battle of the Marne
3874	/wiki/Battle_of_Bita_Paka	Battle of Bita Paka
3875	/wiki/First_Battle_of_the_Masurian_Lakes	First Battle of the Masurian Lakes
3876	/wiki/First_Battle_of_the_Aisne	First Battle of the Aisne
3877	/wiki/Siege_of_Przemy%C5%9Bl	Siege of Przemyśl
3878	/wiki/Siege_of_Antwerp_(1914)	Siege of Antwerp (1914)
3879	/wiki/Battle_of_the_Vistula_River	Battle of the Vistula River
3880	/wiki/Battle_of_the_Yser	Battle of the Yser
3881	/wiki/Battle_of_Rufiji_Delta	Battle of Rufiji Delta
3882	/wiki/First_Battle_of_Ypres	First Battle of Ypres
3883	/wiki/Battle_of_Penang	Battle of Penang
3884	/wiki/Battle_of_Coronel	Battle of Coronel
3885	/wiki/Battle_of_Tanga	Battle of Tanga
3886	/wiki/Fao_Landing	Fao Landing
3887	/wiki/Battle_of_Cocos	Battle of Cocos
3888	/wiki/Battle_of_%C5%81%C3%B3d%C5%BA_(1914)	Battle of Łódź (1914)
3889	/wiki/Battle_of_Elhri	Battle of Elhri
3890	/wiki/Battle_of_Krak%C3%B3w	Battle of Kraków
3891	/wiki/Battle_of_%C5%81owicz	Battle of Łowicz
3892	/wiki/Battle_of_Kolubara	Battle of Kolubara
3893	/wiki/Battle_of_Falkland_Islands	Battle of Falkland Islands
3894	/wiki/Battle_of_Jassin	Battle of Jassin
3895	/wiki/Battle_of_Dogger_Bank_(1915)	Battle of Dogger Bank (1915)
3896	/wiki/First_Suez_Offensive	First Suez Offensive
3897	/wiki/Battle_of_Bolim%C3%B3w	Battle of Bolimów
3898	/wiki/Battle_of_Kakamas	Battle of Kakamas
3899	/wiki/Second_Battle_of_the_Masurian_Lakes	Second Battle of the Masurian Lakes
3900	/wiki/Battle_of_Gallipoli	Battle of Gallipoli
3901	/wiki/Naval_operations_in_the_Dardanelles_Campaign	Naval operations in the Dardanelles Campaign
3902	/wiki/Battle_of_Hill_60_(Western_Front)	Battle of Hill 60 (Western Front)
3903	/wiki/Landing_at_Cape_Helles	Landing at Cape Helles
3904	/wiki/First_Battle_of_Krithia	First Battle of Krithia
3905	/wiki/Landing_at_Anzac_Cove	Landing at Anzac Cove
3906	/wiki/Battle_for_Baby_700	Battle for Baby 700
3907	/wiki/Second_Battle_of_Krithia	Second Battle of Krithia
3908	/wiki/Third_attack_on_Anzac_Cove	Third attack on Anzac Cove
3909	/wiki/Second_Battle_of_Ypres	Second Battle of Ypres
3910	/wiki/Second_attack_on_Anzac_Cove	Second attack on Anzac Cove
3911	/wiki/Third_Battle_of_Krithia	Third Battle of Krithia
3912	/wiki/Battle_of_Gully_Ravine	Battle of Gully Ravine
3913	/wiki/First_Battle_of_the_Isonzo	First Battle of the Isonzo
